Date updated,County code,County,Total cases ,Confirmed cases,Probable cases,Total case rate,Hospitalized cases,Total deaths,Confirmed deaths,Probable deaths
03/04/2022,6,New London,53711,49206,4505,20253,6,630,495,135
03/04/2022,7,Tolland,20158,18159,1999,13374,0,263,193,70
03/04/2022,8,Windham,25407,23933,1474,21756,8,292,231,61
03/07/2022,1,Fairfield,199323,177142,22181,21130,31,2645,2138,507
03/07/2022,2,Hartford,175033,158974,16059,19629,48,3042,2487,555
03/07/2022,3,Litchfield,31306,27089,4217,17360,3,448,386,62
03/07/2022,4,Middlesex,27515,24998,2517,16939,4,471,337,134
03/07/2022,5,New Haven,192053,169976,22077,22469,49,2747,2373,374
03/07/2022,6,New London,53884,49377,4507,20318,8,629,495,134
03/07/2022,7,Tolland,20175,18173,2002,13386,0,263,193,70
03/07/2022,8,Windham,25430,23957,1473,21776,2,292,231,61
03/08/2022,1,Fairfield,199642,177452,22190,21163,32,2653,2144,509
03/08/2022,2,Hartford,175119,159051,16068,19638,47,3060,2500,560
03/08/2022,3,Litchfield,31313,27096,4217,17364,3,450,387,63
03/08/2022,4,Middlesex,27528,25009,2519,16947,6,475,339,136
03/08/2022,5,New Haven,192702,170636,22066,22545,53,2755,2384,371
03/08/2022,6,New London,53972,49465,4507,20351,9,634,498,136
03/08/2022,7,Tolland,20189,18187,2002,13395,0,264,193,71
03/08/2022,8,Windham,25443,23968,1475,21787,1,294,233,61
03/09/2022,1,Fairfield,199692,177503,22189,21169,37,2662,2153,509
03/09/2022,2,Hartford,175186,159106,16080,19646,44,3062,2502,560
03/09/2022,3,Litchfield,31324,27104,4220,17370,2,450,387,63
03/09/2022,4,Middlesex,27582,25062,2520,16980,5,476,340,136
03/09/2022,5,New Haven,192804,170722,22082,22557,59,2761,2390,371
03/09/2022,6,New London,54008,49494,4514,20365,13,634,498,136
03/09/2022,7,Tolland,20196,18192,2004,13400,1,264,193,71
03/09/2022,8,Windham,25443,23968,1475,21787,1,294,233,61
03/10/2022,1,Fairfield,199775,177582,22193,21178,39,2663,2154,509
03/10/2022,2,Hartford,175229,159143,16086,19651,37,3062,2502,560
03/10/2022,3,Litchfield,31333,27110,4223,17375,1,450,387,63
03/10/2022,4,Middlesex,27610,25089,2521,16997,4,476,340,136
03/10/2022,5,New Haven,192884,170794,22090,22566,57,2765,2393,372
03/10/2022,6,New London,54034,49518,4516,20374,16,634,498,136
03/10/2022,7,Tolland,20203,18199,2004,13404,1,264,193,71
03/10/2022,8,Windham,25456,23981,1475,21798,0,294,233,61
03/11/2022,1,Fairfield,199851,177646,22205,21186,40,2668,2158,510
03/11/2022,2,Hartford,175283,159186,16097,19657,30,3080,2518,562
03/11/2022,3,Litchfield,31336,27111,4225,17377,0,452,389,63
03/11/2022,4,Middlesex,27652,25121,2531,17023,4,476,340,136
03/11/2022,5,New Haven,193017,170843,22174,22582,52,2768,2395,373
03/11/2022,6,New London,54060,49542,4518,20384,13,636,500,136
03/11/2022,7,Tolland,20209,18202,2007,13408,1,266,194,72
03/11/2022,8,Windham,25458,23983,1475,21800,0,295,234,61
03/14/2022,1,Fairfield,200091,177865,22226,21211,31,2668,2158,510
03/14/2022,2,Hartford,175398,159284,16114,19670,23,3085,2523,562
03/14/2022,3,Litchfield,31394,27167,4227,17409,1,452,389,63
03/14/2022,4,Middlesex,27695,25164,2531,17050,6,476,340,136
03/14/2022,5,New Haven,193275,171048,22227,22612,52,2769,2396,373
03/14/2022,6,New London,54115,49592,4523,20405,8,637,500,137
03/14/2022,7,Tolland,20227,18217,2010,13420,0,266,194,72
03/14/2022,8,Windham,25476,24001,1475,21815,0,295,234,61
03/15/2022,1,Fairfield,200186,177933,22253,21221,30,2673,2162,511
03/15/2022,2,Hartford,175451,159327,16124,19676,25,3092,2527,565
03/15/2022,3,Litchfield,31408,27179,4229,17417,1,452,389,63
03/15/2022,4,Middlesex,27703,25173,2530,17055,5,476,340,136
03/15/2022,5,New Haven,193351,171103,22248,22621,44,2772,2399,373
03/15/2022,6,New London,54151,49614,4537,20418,8,640,500,140
03/15/2022,7,Tolland,20244,18233,2011,13431,0,266,194,72
03/15/2022,8,Windham,25479,24004,1475,21818,0,296,235,61
03/16/2022,1,Fairfield,200265,177999,22266,21230,27,2673,2162,511
03/16/2022,2,Hartford,175512,159375,16137,19682,21,3092,2527,565
03/16/2022,3,Litchfield,31433,27201,4232,17431,1,453,390,63
03/16/2022,4,Middlesex,27713,25183,2530,17061,4,476,340,136
03/16/2022,5,New Haven,193445,171173,22272,22632,37,2773,2400,373
03/16/2022,6,New London,54184,49637,4547,20431,8,640,500,140
03/16/2022,7,Tolland,20250,18238,2012,13435,0,266,194,72
03/16/2022,8,Windham,25484,24009,1475,21822,0,296,235,61
03/17/2022,1,Fairfield,200403,178129,22274,21244,33,2673,2162,511
03/17/2022,2,Hartford,175571,159415,16156,19689,21,3092,2527,565
03/17/2022,3,Litchfield,31436,27203,4233,17432,1,453,390,63
03/17/2022,4,Middlesex,27732,25199,2533,17073,4,476,340,136
03/17/2022,5,New Haven,193580,171288,22292,22647,31,2773,2400,373
03/17/2022,6,New London,54208,49661,4547,20440,8,640,500,140
03/17/2022,7,Tolland,20270,18254,2016,13449,2,266,194,72
03/17/2022,8,Windham,25492,24017,1475,21829,0,296,235,61
03/18/2022,1,Fairfield,200481,178201,22280,21252,33,2684,2169,515
03/18/2022,2,Hartford,175645,159476,16169,19697,25,3104,2537,567
04/21/2022,1,Fairfield,206776,183828,22948,21920,43,2711,2189,522
04/21/2022,2,Hartford,179841,163109,16732,20168,60,3130,2558,572
04/21/2022,3,Litchfield,32254,27874,4380,17886,3,456,393,63
04/21/2022,4,Middlesex,28544,25930,2614,17572,5,480,342,138
04/21/2022,5,New Haven,198377,175381,22996,23209,48,2817,2437,380
04/21/2022,6,New London,55796,51101,4695,21039,14,657,513,144
04/21/2022,7,Tolland,20932,18793,2139,13888,0,272,196,76
04/21/2022,8,Windham,25903,24391,1512,22181,3,302,239,63
06/06/2022,1,Fairfield,222840,199070,23770,23275,65,2743,2211,532
06/06/2022,2,Hartford,196514,177422,19092,21847,99,3169,2586,583
06/06/2022,3,Litchfield,34794,30074,4720,18789,7,464,401,63
06/06/2022,4,Middlesex,32077,29194,2883,19530,10,486,348,138
06/06/2022,5,New Haven,213479,189111,24368,24684,80,2853,2467,386
06/06/2022,6,New London,60732,55502,5230,22614,25,671,521,150
06/06/2022,7,Tolland,23123,20739,2384,15437,2,278,200,78
06/06/2022,8,Windham,27559,25915,1644,23672,5,306,241,65
06/07/2022,1,Fairfield,223004,199225,23779,23292,69,2745,2213,532
06/07/2022,2,Hartford,196711,177536,19175,21869,102,3177,2593,584
06/07/2022,3,Litchfield,34832,30096,4736,18809,7,464,401,63
06/07/2022,4,Middlesex,32111,29225,2886,19551,14,486,348,138
06/07/2022,5,New Haven,213597,189187,24410,24698,78,2861,2473,388
06/07/2022,6,New London,60782,55525,5257,22633,17,675,524,151
06/07/2022,7,Tolland,23144,20757,2387,15451,2,280,202,78
06/07/2022,8,Windham,27582,25929,1653,23692,5,308,243,65
06/08/2022,1,Fairfield,223128,199330,23798,23305,64,2745,2213,532
06/08/2022,2,Hartford,196909,177685,19224,21891,103,3178,2594,584
06/08/2022,3,Litchfield,34869,30123,4746,18829,4,464,401,63
06/08/2022,4,Middlesex,32152,29262,2890,19576,11,486,348,138
06/08/2022,5,New Haven,213734,189293,24441,24714,75,2862,2474,388
06/08/2022,6,New London,60842,55573,5269,22655,17,675,524,151
06/08/2022,7,Tolland,23165,20774,2391,15465,0,280,202,78
06/08/2022,8,Windham,27617,25956,1661,23722,2,308,243,65
06/09/2022,1,Fairfield,223309,199487,23822,23672,74,2744,2213,531
06/09/2022,2,Hartford,197092,177822,19270,22102,103,3178,2594,584
06/09/2022,3,Litchfield,34896,30144,4752,19351,5,464,401,63
06/09/2022,4,Middlesex,32188,29295,2893,19816,5,486,348,138
06/09/2022,5,New Haven,213888,189405,24483,25023,77,2862,2474,388
06/09/2022,6,New London,60895,55616,5279,22961,16,675,524,151
06/09/2022,7,Tolland,23190,20794,2396,15386,1,280,202,78
06/09/2022,8,Windham,27634,25971,1663,23663,1,308,243,65
06/10/2022,1,Fairfield,223484,199643,23841,23342,66,2744,2213,531
06/10/2022,2,Hartford,197293,177983,19310,21934,96,3179,2594,585
06/10/2022,3,Litchfield,34933,30176,4757,18864,6,464,401,63
06/10/2022,4,Middlesex,32223,29326,2897,19619,6,486,348,138
06/10/2022,5,New Haven,214021,189508,24513,24747,66,2862,2474,388
06/10/2022,6,New London,60951,55661,5290,22696,17,675,524,151
06/10/2022,7,Tolland,23224,20822,2402,15505,2,280,202,78
06/10/2022,8,Windham,27651,25985,1666,23751,0,308,243,65
06/13/2022,1,Fairfield,223930,200061,23869,23389,63,2744,2214,530
06/13/2022,2,Hartford,197670,178312,19358,21976,100,3179,2594,585
06/13/2022,3,Litchfield,35007,30242,4765,18904,7,464,401,63
06/13/2022,4,Middlesex,32306,29401,2905,19669,6,486,348,138
06/13/2022,5,New Haven,214435,189891,24544,24795,69,2862,2474,388
06/13/2022,6,New London,61074,55768,5306,22742,17,675,524,151
06/13/2022,7,Tolland,23273,20866,2407,15537,1,280,202,78
06/13/2022,8,Windham,27695,26019,1676,23789,2,308,243,65
06/14/2022,1,Fairfield,224142,200254,23888,23411,64,2745,2215,530
06/14/2022,2,Hartford,197857,178423,19434,21996,102,3185,2599,586
06/14/2022,3,Litchfield,35046,30266,4780,18925,8,466,401,65
06/14/2022,4,Middlesex,32338,29432,2906,19689,6,486,348,138
06/14/2022,5,New Haven,214623,190053,24570,24817,80,2866,2475,391
06/14/2022,6,New London,61137,55817,5320,22765,18,676,525,151
04/22/2022,1,Fairfield,207102,184130,22972,21954,46,2714,2191,523
04/22/2022,2,Hartford,180164,163395,16769,20204,65,3131,2558,573
04/22/2022,3,Litchfield,32317,27928,4389,17921,8,457,394,63
04/22/2022,4,Middlesex,28587,25967,2620,17599,4,480,342,138
04/22/2022,5,New Haven,198601,175555,23046,23235,47,2818,2437,381
04/22/2022,6,New London,55880,51183,4697,21070,15,657,513,144
04/22/2022,7,Tolland,20979,18839,2140,13919,0,274,198,76
04/22/2022,8,Windham,25934,24421,1513,22207,3,302,239,63
04/25/2022,1,Fairfield,207639,184640,22999,22011,35,2714,2191,523
04/25/2022,2,Hartford,180627,163810,16817,20256,70,3131,2558,573
04/25/2022,3,Litchfield,32425,28026,4399,17981,7,457,394,63
04/25/2022,4,Middlesex,28703,26075,2628,17670,2,480,342,138
04/25/2022,5,New Haven,199084,175970,23114,23291,46,2818,2437,381
04/25/2022,6,New London,56071,51368,4703,21142,14,657,513,144
04/25/2022,7,Tolland,21051,18893,2158,13967,1,274,198,76
04/25/2022,8,Windham,25976,24463,1513,22243,4,302,239,63
04/26/2022,1,Fairfield,207943,184921,23022,22043,47,2716,2192,524
04/26/2022,2,Hartford,180913,164057,16856,20288,67,3130,2558,572
04/26/2022,3,Litchfield,32454,28052,4402,17997,7,457,394,63
04/26/2022,4,Middlesex,28737,26100,2637,17691,2,480,342,138
04/26/2022,5,New Haven,199354,176210,23144,23323,48,2820,2439,381
04/26/2022,6,New London,56161,51435,4726,21176,13,658,513,145
04/26/2022,7,Tolland,21087,18923,2164,13991,1,274,198,76
04/26/2022,8,Windham,26009,24484,1525,22271,6,302,239,63
04/27/2022,1,Fairfield,208202,185146,23056,22071,51,2716,2192,524
04/27/2022,2,Hartford,181188,164296,16892,20319,74,3130,2558,572
04/27/2022,3,Litchfield,32485,28068,4417,18014,5,457,394,63
04/27/2022,4,Middlesex,28790,26143,2647,17724,4,480,342,138
04/27/2022,5,New Haven,199602,176425,23177,23352,48,2820,2439,381
04/27/2022,6,New London,56268,51530,4738,21217,20,658,513,145
04/27/2022,7,Tolland,21127,18958,2169,14017,1,274,198,76
04/27/2022,8,Windham,26039,24511,1528,22297,7,302,239,63
04/28/2022,1,Fairfield,208537,185469,23068,22106,62,2717,2193,524
04/28/2022,2,Hartford,181457,164534,16923,20349,73,3131,2558,573
04/28/2022,3,Litchfield,32550,28123,4427,18050,6,457,394,63
04/28/2022,4,Middlesex,28846,26193,2653,17758,3,480,342,138
04/28/2022,5,New Haven,199932,176715,23217,23391,55,2820,2439,381
04/28/2022,6,New London,56391,51642,4749,21263,23,658,513,145
04/28/2022,7,Tolland,21167,18995,2172,14044,2,274,198,76
04/28/2022,8,Windham,26072,24544,1528,22325,9,302,239,63
04/29/2022,1,Fairfield,208790,185708,23082,22133,49,2717,2193,524
04/29/2022,2,Hartford,181772,164812,16960,20384,73,3135,2560,575
04/29/2022,3,Litchfield,32588,28162,4426,18071,7,458,395,63
04/29/2022,4,Middlesex,28889,26233,2656,17785,5,480,342,138
04/29/2022,5,New Haven,200168,176920,23248,23418,48,2823,2441,382
04/29/2022,6,New London,56500,51748,4752,21304,22,658,513,145
04/29/2022,7,Tolland,21198,19024,2174,14064,1,274,198,76
04/29/2022,8,Windham,26099,24571,1528,22348,7,303,240,63
05/02/2022,1,Fairfield,209399,186296,23103,22198,62,2718,2194,524
05/02/2022,2,Hartford,182160,165176,16984,20428,71,3135,2560,575
05/02/2022,3,Litchfield,32649,28221,4428,18105,5,458,395,63
05/02/2022,4,Middlesex,28996,26333,2663,17851,10,480,342,138
05/02/2022,5,New Haven,200763,177470,23293,23488,58,2823,2441,382
05/02/2022,6,New London,56707,51931,4776,21382,19,658,513,145
05/02/2022,7,Tolland,21248,19069,2179,14098,2,274,198,76
05/02/2022,8,Windham,26157,24626,1531,22398,3,303,240,63
05/03/2022,1,Fairfield,209878,186733,23145,22249,63,2720,2194,526
05/03/2022,2,Hartford,182657,165582,17075,20484,76,3135,2560,575
05/03/2022,3,Litchfield,32744,28309,4435,18158,5,458,395,63
05/03/2022,4,Middlesex,29057,26383,2674,17888,8,480,342,138
05/03/2022,5,New Haven,201134,177782,23352,23531,60,2824,2442,382
05/03/2022,6,New London,56816,52028,4788,21423,20,659,514,145
05/03/2022,7,Tolland,21321,19130,2191,14146,0,274,198,76
05/03/2022,8,Windham,26195,24659,1536,22431,4,304,240,64
06/14/2022,7,Tolland,23287,20877,2410,15547,2,280,202,78
06/14/2022,8,Windham,27705,26027,1678,23798,2,309,244,65
05/04/2022,1,Fairfield,210120,186940,23180,22274,65,2721,2195,526
05/04/2022,2,Hartford,182983,165846,17137,20520,73,3135,2560,575
05/04/2022,3,Litchfield,32799,28359,4440,18188,7,459,396,63
05/04/2022,4,Middlesex,29117,26437,2680,17925,7,480,342,138
05/04/2022,5,New Haven,201354,177955,23399,23557,64,2825,2443,382
05/04/2022,6,New London,56880,52076,4804,21447,25,659,514,145
05/04/2022,7,Tolland,21361,19167,2194,14173,0,274,198,76
05/04/2022,8,Windham,26234,24695,1539,22464,4,304,240,64
05/05/2022,1,Fairfield,210521,187330,23191,22317,57,2721,2195,526
05/05/2022,2,Hartford,183216,166046,17170,20546,71,3135,2560,575
05/05/2022,3,Litchfield,32854,28403,4451,18219,7,459,396,63
05/05/2022,4,Middlesex,29204,26513,2691,17979,5,480,342,138
05/05/2022,5,New Haven,201806,178382,23424,23610,64,2825,2443,382
05/05/2022,6,New London,56984,52172,4812,21487,21,659,514,145
05/05/2022,7,Tolland,21405,19202,2203,14202,0,274,198,76
05/05/2022,8,Windham,26269,24728,1541,22494,8,304,240,64
05/06/2022,1,Fairfield,210830,187642,23188,22350,62,2723,2197,526
05/06/2022,2,Hartford,183694,166530,17164,20600,68,3142,2565,577
05/06/2022,3,Litchfield,32899,28448,4451,18243,5,460,397,63
05/06/2022,4,Middlesex,29326,26636,2690,18054,10,480,342,138
05/06/2022,5,New Haven,202240,178836,23404,23661,68,2830,2448,382
05/06/2022,6,New London,57081,52269,4812,21523,18,660,515,145
05/06/2022,7,Tolland,21484,19283,2201,14254,0,274,198,76
05/06/2022,8,Windham,26298,24758,1540,22519,8,304,240,64
05/09/2022,1,Fairfield,212056,188830,23226,22479,69,2723,2197,526
05/09/2022,2,Hartford,184906,167653,17253,20736,81,3142,2565,577
05/09/2022,3,Litchfield,33071,28611,4460,18339,8,461,397,64
05/09/2022,4,Middlesex,29536,26830,2706,18183,12,480,342,138
05/09/2022,5,New Haven,203366,179888,23478,23792,83,2830,2448,382
05/09/2022,6,New London,57454,52629,4825,21664,15,660,515,145
05/09/2022,7,Tolland,21625,19403,2222,14348,1,274,198,76
05/09/2022,8,Windham,26410,24867,1543,22615,7,304,240,64
05/10/2022,1,Fairfield,212518,189248,23270,22528,88,2725,2198,527
05/10/2022,2,Hartford,185485,168160,17325,20801,87,3144,2566,578
05/10/2022,3,Litchfield,33166,28692,4474,18392,10,462,398,64
05/10/2022,4,Middlesex,29644,26926,2718,18250,10,481,342,139
05/10/2022,5,New Haven,203793,180253,23540,23842,92,2831,2448,383
05/10/2022,6,New London,57604,52754,4850,21720,22,660,515,145
05/10/2022,7,Tolland,21691,19462,2229,14391,1,274,198,76
05/10/2022,8,Windham,26461,24914,1547,22658,6,305,241,64
05/11/2022,1,Fairfield,213009,189727,23282,22580,80,2725,2198,527
05/11/2022,2,Hartford,186141,168789,17352,20874,91,3144,2566,578
05/11/2022,3,Litchfield,33257,28777,4480,18442,8,462,398,64
05/11/2022,4,Middlesex,29817,27088,2729,18356,7,481,342,139
05/11/2022,5,New Haven,204406,180836,23570,23914,84,2831,2448,383
05/11/2022,6,New London,57803,52946,4857,21796,22,660,515,145
05/11/2022,7,Tolland,21774,19542,2232,14447,3,274,198,76
05/11/2022,8,Windham,26526,24976,1550,22714,5,305,241,64
05/12/2022,1,Fairfield,213432,190127,23305,22625,71,2725,2198,527
05/12/2022,2,Hartford,186693,169272,17421,20936,97,3144,2566,578
05/12/2022,3,Litchfield,33325,28843,4482,18480,6,462,398,64
05/12/2022,4,Middlesex,29910,27176,2734,18413,12,481,342,139
05/12/2022,5,New Haven,204937,181310,23627,23976,77,2831,2448,383
05/12/2022,6,New London,57958,53096,4862,21854,21,660,515,145
05/12/2022,7,Tolland,21840,19602,2238,14490,3,274,198,76
05/12/2022,8,Windham,26594,25037,1557,22772,4,305,241,64
05/13/2022,1,Fairfield,214106,190772,23334,22697,69,2733,2204,529
05/13/2022,2,Hartford,187284,169804,17480,21003,109,3157,2576,581
05/13/2022,3,Litchfield,33423,28931,4492,18534,4,461,398,63
05/13/2022,4,Middlesex,30049,27300,2749,18499,25,481,342,139
05/13/2022,5,New Haven,205522,181840,23682,24044,87,2839,2455,384
05/13/2022,6,New London,58138,53271,4867,21922,23,662,516,146
05/13/2022,7,Tolland,21898,19653,2245,14529,0,275,198,77
05/13/2022,8,Windham,26643,25083,1560,22814,6,305,241,64
06/15/2022,1,Fairfield,224394,200487,23907,23437,61,2745,2215,530
06/15/2022,2,Hartford,198039,178561,19478,22017,105,3185,2599,586
06/15/2022,3,Litchfield,35076,30286,4790,18941,8,466,401,65
06/15/2022,4,Middlesex,32379,29468,2911,19714,7,486,348,138
06/15/2022,5,New Haven,214813,190226,24587,24839,72,2866,2475,391
06/15/2022,6,New London,61200,55870,5330,22789,16,676,525,151
06/15/2022,7,Tolland,23319,20901,2418,15568,2,280,202,78
06/15/2022,8,Windham,27720,26036,1684,23811,1,309,244,65
06/16/2022,1,Fairfield,224528,200615,23913,23802,64,2745,2215,530
06/16/2022,2,Hartford,198162,178664,19498,22222,102,3185,2599,586
06/16/2022,3,Litchfield,35092,30300,4792,19460,7,466,401,65
06/16/2022,4,Middlesex,32402,29488,2914,19948,4,486,348,138
06/16/2022,5,New Haven,214945,190344,24601,25147,74,2866,2475,391
06/16/2022,6,New London,61238,55909,5329,23091,20,676,525,151
06/16/2022,7,Tolland,23337,20918,2419,15484,2,280,202,78
06/16/2022,8,Windham,27728,26043,1685,23743,0,309,244,65
06/17/2022,1,Fairfield,224780,200847,23933,23478,53,2745,2215,530
06/17/2022,2,Hartford,198378,178785,19593,22054,93,3185,2599,586
06/17/2022,3,Litchfield,35123,30321,4802,18966,7,466,401,65
06/17/2022,4,Middlesex,32432,29515,2917,19746,4,486,348,138
06/17/2022,5,New Haven,215128,190503,24625,24875,80,2866,2475,391
06/17/2022,6,New London,61312,55960,5352,22830,20,676,525,151
06/17/2022,7,Tolland,23372,20946,2426,15603,1,280,202,78
06/17/2022,8,Windham,27747,26062,1685,23834,3,309,244,65
06/20/2022,1,Fairfield,225161,201215,23946,23518,46,2745,2215,530
06/20/2022,2,Hartford,198729,179100,19629,22093,84,3185,2599,586
06/20/2022,3,Litchfield,35181,30374,4807,18998,10,466,401,65
06/20/2022,4,Middlesex,32492,29567,2925,19783,10,486,348,138
06/20/2022,5,New Haven,215521,190882,24639,24920,76,2866,2475,391
06/20/2022,6,New London,61438,56075,5363,22877,17,676,525,151
06/20/2022,7,Tolland,23417,20986,2431,15633,1,280,202,78
06/20/2022,8,Windham,27773,26089,1684,23856,2,309,244,65
06/21/2022,1,Fairfield,225314,201362,23952,23534,57,2747,2217,530
06/21/2022,2,Hartford,198893,179184,19709,22112,82,3187,2601,586
06/21/2022,3,Litchfield,35205,30383,4822,19011,10,468,403,65
06/21/2022,4,Middlesex,32521,29592,2929,19800,11,488,349,139
06/21/2022,5,New Haven,215666,190992,24674,24937,78,2870,2478,392
06/21/2022,6,New London,61467,56098,5369,22888,19,679,527,152
06/21/2022,7,Tolland,23434,20999,2435,15645,1,281,203,78
06/21/2022,8,Windham,27781,26095,1686,23863,1,310,245,65
06/22/2022,1,Fairfield,225548,201570,23978,23558,43,2747,2217,530
06/22/2022,2,Hartford,199068,179301,19767,22131,81,3187,2601,586
06/22/2022,3,Litchfield,35226,30399,4827,19022,9,468,403,65
06/22/2022,4,Middlesex,32540,29609,2931,19812,8,488,349,139
06/22/2022,5,New Haven,215859,191176,24683,24960,74,2871,2479,392
06/22/2022,6,New London,61526,56150,5376,22910,17,679,527,152
06/22/2022,7,Tolland,23452,21013,2439,15657,0,281,203,78
06/22/2022,8,Windham,27792,26101,1691,23872,1,310,245,65
06/23/2022,1,Fairfield,225730,201748,23982,23577,41,2747,2217,530
06/23/2022,2,Hartford,199250,179434,19816,22151,82,3188,2602,586
06/23/2022,3,Litchfield,35248,30416,4832,19034,8,468,403,65
06/23/2022,4,Middlesex,32566,29629,2937,19828,7,488,349,139
06/23/2022,5,New Haven,216035,191332,24703,24980,74,2871,2479,392
06/23/2022,6,New London,61575,56190,5385,22928,19,679,527,152
06/23/2022,7,Tolland,23467,21022,2445,15667,0,281,203,78
06/23/2022,8,Windham,27806,26115,1691,23884,2,310,245,65
06/24/2022,1,Fairfield,225955,201962,23993,23600,43,2747,2217,530
